b-last,b-avg,b-min,b-max,c-last,c-avg,c-min,c-max,d-last,d-avg,d-min,d-max,e-last,e-avg,e-min,e-max,e2e-last,e2e-avg,e2e-min,e2e-max
0,0.0,0,0,517,2126.2,97,77174,1,1.2,0,99,95,142.6,70,1860,613,2270.0,188,77570
0,0.0,0,0,460,2125.6,97,77174,1,1.2,0,99,90,142.6,70,1860,551,2269.4,188,77570
0,0.0,0,0,273,2125.0,97,77174,1,1.2,0,99,106,142.6,70,1860,380,2268.7,188,77570
0,0.0,0,0,385,2124.4,97,77174,1,1.2,0,99,100,142.6,70,1860,486,2268.1,188,77570
0,0.0,0,0,438,2123.8,97,77174,1,1.2,0,99,95,142.5,70,1860,534,2267.5,188,77570
0,0.0,0,0,431,2123.2,97,77174,0,1.2,0,99,92,142.5,70,1860,523,2266.8,188,77570
0,0.0,0,0,329,2122.5,97,77174,1,1.2,0,99,83,142.5,70,1860,413,2266.2,188,77570
0,0.0,0,0,430,2121.9,97,77174,0,1.2,0,99,97,142.5,70,1860,527,2265.6,188,77570
0,0.0,0,0,383,2121.3,97,77174,0,1.2,0,99,94,142.5,70,1860,477,2264.9,188,77570
0,0.0,0,0,485,2120.7,97,77174,3,1.2,0,99,86,142.4,70,1860,574,2264.3,188,77570
0,0.0,0,0,363,2120.1,97,77174,1,1.2,0,99,97,142.4,70,1860,461,2263.7,188,77570
0,0.0,0,0,493,2119.5,97,77174,1,1.2,0,99,96,142.4,70,1860,590,2263.1,188,77570
0,0.0,0,0,213,2118.8,97,77174,0,1.2,0,99,108,142.4,70,1860,321,2262.4,188,77570
0,0.0,0,0,203,2118.2,97,77174,1,1.2,0,99,97,142.4,70,1860,301,2261.7,188,77570
0,0.0,0,0,307,2117.5,97,77174,2,1.2,0,99,88,142.4,70,1860,397,2261.0,188,77570
0,0.0,0,0,374,2116.9,97,77174,1,1.2,0,99,85,142.3,70,1860,460,2260.4,188,77570
0,0.0,0,0,255,2116.2,97,77174,1,1.2,0,99,78,142.3,70,1860,334,2259.7,188,77570
0,0.0,0,0,404,2115.6,97,77174,1,1.2,0,99,97,142.3,70,1860,502,2259.1,188,77570
0,0.0,0,0,387,2115.0,97,77174,0,1.2,0,99,87,142.3,70,1860,474,2258.5,188,77570
0,0.0,0,0,247,2114.4,97,77174,1,1.2,0,99,86,142.3,70,1860,334,2257.8,188,77570
0,0.0,0,0,272,2113.7,97,77174,1,1.2,0,99,91,142.3,70,1860,364,2257.1,188,77570
0,0.0,0,0,303,2113.1,97,77174,1,1.2,0,99,93,142.2,70,1860,397,2256.4,188,77570
0,0.0,0,0,553,2112.5,97,77174,1,1.2,0,99,94,142.2,70,1860,648,2255.9,188,77570
0,0.0,0,0,398,2111.9,97,77174,0,1.2,0,99,92,142.2,70,1860,490,2255.3,188,77570
0,0.0,0,0,421,2111.3,97,77174,1,1.2,0,99,99,142.2,70,1860,521,2254.6,188,77570
0,0.0,0,0,342,2110.7,97,77174,1,1.2,0,99,97,142.2,70,1860,440,2254.0,188,77570
0,0.0,0,0,399,2110.1,97,77174,1,1.2,0,99,106,142.2,70,1860,506,2253.4,188,77570
0,0.0,0,0,375,2109.5,97,77174,1,1.2,0,99,144,142.2,70,1860,520,2252.8,188,77570
0,0.0,0,0,487,2108.9,97,77174,1,1.2,0,99,95,142.1,70,1860,583,2252.2,188,77570
0,0.0,0,0,514,2108.3,97,77174,1,1.2,0,99,85,142.1,70,1860,600,2251.6,188,77570
0,0.0,0,0,211,2107.6,97,77174,1,1.2,0,99,92,142.1,70,1860,304,2250.9,188,77570
0,0.0,0,0,398,2107.0,97,77174,1,1.2,0,99,87,142.1,70,1860,486,2250.3,188,77570
0,0.0,0,0,367,2106.4,97,77174,1,1.2,0,99,103,142.1,70,1860,471,2249.7,188,77570
0,0.0,0,0,274,2105.8,97,77174,0,1.2,0,99,89,142.1,70,1860,363,2249.0,188,77570
0,0.0,0,0,463,2105.2,97,77174,1,1.2,0,99,86,142.0,70,1860,550,2248.4,188,77570
0,0.0,0,0,579,2104.7,97,77174,1,1.2,0,99,93,142.0,70,1860,673,2247.8,188,77570
0,0.0,0,0,464,2104.1,97,77174,1,1.2,0,99,85,142.0,70,1860,550,2247.2,188,77570
0,0.0,0,0,340,2103.5,97,77174,1,1.2,0,99,112,142.0,70,1860,453,2246.6,188,77570
0,0.0,0,0,408,2102.9,97,77174,0,1.2,0,99,109,142.0,70,1860,517,2246.0,188,77570
0,0.0,0,0,298,2102.2,97,77174,1,1.2,0,99,91,142.0,70,1860,390,2245.3,188,77570
0,0.0,0,0,467,2101.7,97,77174,1,1.2,0,99,94,141.9,70,1860,562,2244.8,188,77570
0,0.0,0,0,710,2101.2,97,77174,1,1.2,0,99,100,141.9,70,1860,811,2244.2,188,77570
0,0.0,0,0,4661,2102.1,97,77174,2,1.2,0,99,211,141.9,70,1860,4874,2245.2,188,77570
0,0.0,0,0,3675,2102.6,97,77174,1,1.2,0,99,293,142.0,70,1860,3969,2245.8,188,77570
0,0.0,0,0,1675,2102.5,97,77174,2,1.2,0,99,292,142.1,70,1860,1969,2245.7,188,77570
0,0.0,0,0,665,2102.0,97,77174,1,1.2,0,99,303,142.1,70,1860,969,2245.2,188,77570
0,0.0,0,0,2675,2102.2,97,77174,1,1.2,0,99,417,142.2,70,1860,3093,2245.5,188,77570
0,0.0,0,0,500,2101.6,97,77174,1,1.2,0,99,92,142.2,70,1860,593,2245.0,188,77570
0,0.0,0,0,501,2101.0,97,77174,1,1.2,0,99,91,142.2,70,1860,593,2244.4,188,77570
0,0.0,0,0,521,2100.5,97,77174,1,1.2,0,99,88,142.1,70,1860,610,2243.8,188,77570
0,0.0,0,0,521,2099.9,97,77174,1,1.2,0,99,88,142.1,70,1860,610,2243.2,188,77570
0,0.0,0,0,397,2099.3,97,77174,1,1.2,0,99,87,142.1,70,1860,485,2242.6,188,77570
0,0.0,0,0,515,2098.8,97,77174,0,1.2,0,99,107,142.1,70,1860,622,2242.0,188,77570
0,0.0,0,0,4756,2099.7,97,77174,1,1.2,0,99,84,142.1,70,1860,4841,2243.0,188,77570
0,0.0,0,0,1051,2099.3,97,77174,0,1.2,0,99,102,142.1,70,1860,1153,2242.6,188,77570
0,0.0,0,0,3051,2099.7,97,77174,0,1.2,0,99,290,142.1,70,1860,3341,2243.0,188,77570
0,0.0,0,0,2041,2099.7,97,77174,1,1.2,0,99,299,142.2,70,1860,2341,2243.0,188,77570
0,0.0,0,0,4046,2100.3,97,77174,1,1.2,0,99,294,142.2,70,1860,4341,2243.7,188,77570
0,0.0,0,0,464,2099.8,97,77174,1,1.2,0,99,98,142.2,70,1860,563,2243.1,188,77570
0,0.0,0,0,265,2099.1,97,77174,3,1.2,0,99,93,142.2,70,1860,361,2242.5,188,77570
0,0.0,0,0,359,2098.5,97,77174,1,1.2,0,99,92,142.2,70,1860,452,2241.9,188,77570
0,0.0,0,0,708,2098.0,97,77174,1,1.2,0,99,105,142.2,70,1860,814,2241.4,188,77570
0,0.0,0,0,596,2097.5,97,77174,1,1.2,0,99,108,142.1,70,1860,705,2240.8,188,77570
0,0.0,0,0,379,2096.9,97,77174,1,1.2,0,99,106,142.1,70,1860,486,2240.2,188,77570
0,0.0,0,0,562,2096.4,97,77174,0,1.2,0,99,111,142.1,70,1860,673,2239.7,188,77570
0,0.0,0,0,475,2095.8,97,77174,1,1.2,0,99,87,142.1,70,1860,563,2239.1,188,77570
0,0.0,0,0,338,2095.2,97,77174,1,1.2,0,99,115,142.1,70,1860,454,2238.4,188,77570
0,0.0,0,0,363,2094.6,97,77174,1,1.2,0,99,105,142.1,70,1860,469,2237.8,188,77570
0,0.0,0,0,387,2094.0,97,77174,1,1.2,0,99,96,142.1,70,1860,484,2237.2,188,77570
0,0.0,0,0,383,2093.4,97,77174,0,1.2,0,99,101,142.1,70,1860,484,2236.6,188,77570
0,0.0,0,0,519,2092.9,97,77174,1,1.2,0,99,108,142.0,70,1860,628,2236.1,188,77570
0,0.0,0,0,278,2092.2,97,77174,1,1.2,0,99,111,142.0,70,1860,390,2235.4,188,77570
0,0.0,0,0,223,2091.6,97,77174,1,1.2,0,99,91,142.0,70,1860,315,2234.7,188,77570
0,0.0,0,0,304,2091.0,97,77174,1,1.2,0,99,101,142.0,70,1860,406,2234.1,188,77570
0,0.0,0,0,416,2090.4,97,77174,0,1.2,0,99,99,142.0,70,1860,515,2233.5,188,77570
0,0.0,0,0,415,2089.8,97,77174,0,1.2,0,99,101,142.0,70,1860,516,2232.9,188,77570
0,0.0,0,0,715,2089.3,97,77174,1,1.2,0,99,95,142.0,70,1860,811,2232.4,188,77570
0,0.0,0,0,336,2088.7,97,77174,1,1.2,0,99,99,141.9,70,1860,436,2231.8,188,77570
0,0.0,0,0,324,2088.1,97,77174,1,1.2,0,99,103,141.9,70,1860,428,2231.2,188,77570
0,0.0,0,0,491,2087.5,97,77174,1,1.2,0,99,94,141.9,70,1860,586,2230.6,188,77570
0,0.0,0,0,142,2086.9,97,77174,1,1.2,0,99,112,141.9,70,1860,255,2229.9,188,77570
0,0.0,0,0,571,2086.3,97,77174,1,1.2,0,99,100,141.9,70,1860,672,2229.4,188,77570
0,0.0,0,0,491,2085.8,97,77174,1,1.2,0,99,107,141.9,70,1860,599,2228.8,188,77570
0,0.0,0,0,443,2085.2,97,77174,1,1.2,0,99,101,141.9,70,1860,545,2228.2,188,77570
0,0.0,0,0,454,2084.6,97,77174,0,1.2,0,99,88,141.8,70,1860,542,2227.6,188,77570
0,0.0,0,0,256,2084.0,97,77174,1,1.2,0,99,108,141.8,70,1860,365,2227.0,188,77570
0,0.0,0,0,435,2083.4,97,77174,1,1.2,0,99,101,141.8,70,1860,537,2226.4,188,77570
0,0.0,0,0,383,2082.9,97,77174,1,1.2,0,99,101,141.8,70,1860,485,2225.8,188,77570
0,0.0,0,0,416,2082.3,97,77174,1,1.2,0,99,104,141.8,70,1860,521,2225.2,188,77570
0,0.0,0,0,216,2081.6,97,77174,1,1.2,0,99,110,141.8,70,1860,327,2224.6,188,77570
0,0.0,0,0,474,2081.1,97,77174,1,1.2,0,99,88,141.8,70,1860,563,2224.0,188,77570
0,0.0,0,0,461,2080.5,97,77174,0,1.2,0,99,91,141.7,70,1860,552,2223.4,188,77570
0,0.0,0,0,220,2079.9,97,77174,1,1.2,0,99,87,141.7,70,1860,308,2222.7,188,77570
0,0.0,0,0,453,2079.3,97,77174,1,1.2,0,99,113,141.7,70,1860,567,2222.2,188,77570
0,0.0,0,0,231,2078.7,97,77174,0,1.2,0,99,100,141.7,70,1860,331,2221.5,188,77570
0,0.0,0,0,293,2078.1,97,77174,1,1.2,0,99,96,141.7,70,1860,390,2220.9,188,77570
0,0.0,0,0,289,2077.4,97,77174,1,1.2,0,99,99,141.7,70,1860,389,2220.3,188,77570
0,0.0,0,0,353,2076.8,97,77174,1,1.2,0,99,93,141.6,70,1860,447,2219.6,188,77570
0,0.0,0,0,455,2076.3,97,77174,1,1.2,0,99,85,141.6,70,1860,541,2219.1,188,77570
0,0.0,0,0,346,2075.7,97,77174,1,1.1,0,99,104,141.6,70,1860,451,2218.5,188,77570
0,0.0,0,0,278,2075.1,97,77174,1,1.1,0,99,114,141.6,70,1860,393,2217.8,188,77570
0,0.0,0,0,345,2074.5,97,77174,1,1.1,0,99,87,141.6,70,1860,433,2217.2,188,77570
0,0.0,0,0,381,2073.9,97,77174,1,1.1,0,99,100,141.6,70,1860,482,2216.6,188,77570
0,0.0,0,0,454,2073.3,97,77174,1,1.1,0,99,105,141.6,70,1860,560,2216.0,188,77570
0,0.0,0,0,424,2072.8,97,77174,1,1.1,0,99,92,141.5,70,1860,517,2215.5,188,77570
0,0.0,0,0,405,2072.2,97,77174,1,1.1,0,99,96,141.5,70,1860,502,2214.9,188,77570
0,0.0,0,0,334,2071.6,97,77174,1,1.1,0,99,113,141.5,70,1860,448,2214.3,188,77570
0,0.0,0,0,273,2071.0,97,77174,1,1.1,0,99,95,141.5,70,1860,369,2213.6,188,77570
0,0.0,0,0,437,2070.4,97,77174,0,1.1,0,99,90,141.5,70,1860,527,2213.0,188,77570
0,0.0,0,0,476,2069.9,97,77174,1,1.1,0,99,102,141.5,70,1860,579,2212.5,188,77570
0,0.0,0,0,356,2069.3,97,77174,1,1.1,0,99,91,141.5,70,1860,448,2211.9,188,77570
0,0.0,0,0,385,2068.7,97,77174,1,1.1,0,99,109,141.4,70,1860,495,2211.3,188,77570
0,0.0,0,0,357,2068.1,97,77174,1,1.1,0,99,98,141.4,70,1860,456,2210.7,188,77570
0,0.0,0,0,229,2067.5,97,77174,1,1.1,0,99,156,141.4,70,1860,386,2210.1,188,77570
0,0.0,0,0,446,2066.9,97,77174,0,1.1,0,99,111,141.4,70,1860,557,2209.5,188,77570
0,0.0,0,0,338,2066.3,97,77174,2,1.1,0,99,107,141.4,70,1860,447,2208.9,188,77570
0,0.0,0,0,390,2065.8,97,77174,2,1.1,0,99,103,141.4,70,1860,495,2208.3,188,77570
0,0.0,0,0,335,2065.2,97,77174,1,1.1,0,99,103,141.4,70,1860,439,2207.7,188,77570
0,0.0,0,0,275,2064.5,97,77174,1,1.1,0,99,86,141.4,70,1860,362,2207.1,188,77570
0,0.0,0,0,318,2064.0,97,77174,0,1.1,0,99,123,141.4,70,1860,441,2206.5,188,77570
0,0.0,0,0,387,2063.4,97,77174,1,1.1,0,99,113,141.3,70,1860,501,2205.9,188,77570
0,0.0,0,0,446,2062.8,97,77174,1,1.1,0,99,96,141.3,70,1860,543,2205.3,188,77570
0,0.0,0,0,230,2062.2,97,77174,1,1.1,0,99,100,141.3,70,1860,331,2204.7,188,77570
0,0.0,0,0,553,2061.7,97,77174,1,1.1,0,99,119,141.3,70,1860,673,2204.1,188,77570
0,0.0,0,0,212,2061.0,97,77174,1,1.1,0,99,113,141.3,70,1860,326,2203.5,188,77570
0,0.0,0,0,561,2060.5,97,77174,1,1.1,0,99,90,141.3,70,1860,652,2203.0,188,77570
0,0.0,0,0,377,2060.0,97,77174,0,1.1,0,99,93,141.3,70,1860,470,2202.4,188,77570
0,0.0,0,0,561,2059.4,97,77174,1,1.1,0,99,90,141.3,70,1860,652,2201.8,188,77570
0,0.0,0,0,607,2059.0,97,77174,1,1.1,0,99,105,141.2,70,1860,713,2201.3,188,77570
0,0.0,0,0,501,2058.4,97,77174,1,1.1,0,99,87,141.2,70,1860,589,2200.8,188,77570
0,0.0,0,0,869,2058.0,97,77174,1,1.1,0,99,109,141.2,70,1860,979,2200.4,188,77570
0,0.0,0,0,464,2057.5,97,77174,2,1.1,0,99,112,141.2,70,1860,578,2199.8,188,77570
0,0.0,0,0,212,2056.8,97,77174,1,1.1,0,99,100,141.2,70,1860,313,2199.2,188,77570
0,0.0,0,0,249,2056.2,97,77174,1,1.1,0,99,110,141.2,70,1860,360,2198.5,188,77570
0,0.0,0,0,208,2055.6,97,77174,1,1.1,0,99,98,141.2,70,1860,307,2197.9,188,77570
0,0.0,0,0,356,2055.0,97,77174,1,1.1,0,99,95,141.1,70,1860,452,2197.3,188,77570
0,0.0,0,0,419,2054.5,97,77174,1,1.1,0,99,111,141.1,70,1860,531,2196.7,188,77570
0,0.0,0,0,407,2053.9,97,77174,1,1.1,0,99,102,141.1,70,1860,510,2196.2,188,77570
0,0.0,0,0,346,2053.3,97,77174,0,1.1,0,99,91,141.1,70,1860,437,2195.6,188,77570
0,0.0,0,0,656,2052.8,97,77174,1,1.1,0,99,108,141.1,70,1860,765,2195.1,188,77570
0,0.0,0,0,369,2052.3,97,77174,1,1.1,0,99,91,141.1,70,1860,461,2194.5,188,77570
0,0.0,0,0,486,2051.7,97,77174,1,1.1,0,99,86,141.1,70,1860,573,2193.9,188,77570
0,0.0,0,0,171,2051.1,97,77174,1,1.1,0,99,103,141.0,70,1860,275,2193.3,188,77570
0,0.0,0,0,487,2050.6,97,77174,1,1.1,0,99,106,141.0,70,1860,594,2192.7,188,77570
0,0.0,0,0,217,2049.9,97,77174,1,1.1,0,99,103,141.0,70,1860,321,2192.1,188,77570
0,0.0,0,0,441,2049.4,97,77174,0,1.1,0,99,104,141.0,70,1860,545,2191.6,188,77570
0,0.0,0,0,249,2048.8,97,77174,0,1.1,0,99,93,141.0,70,1860,342,2190.9,188,77570
0,0.0,0,0,343,2048.2,97,77174,1,1.1,0,99,94,141.0,70,1860,438,2190.3,188,77570
0,0.0,0,0,330,2047.6,97,77174,1,1.1,0,99,100,141.0,70,1860,431,2189.7,188,77570
0,0.0,0,0,312,2047.0,97,77174,1,1.1,0,99,92,140.9,70,1860,405,2189.1,188,77570
0,0.0,0,0,545,2046.5,97,77174,1,1.1,0,99,518,141.1,70,1860,1064,2188.8,188,77570
0,0.0,0,0,409,2046.0,97,77174,1,1.1,0,99,99,141.1,70,1860,509,2188.2,188,77570
0,0.0,0,0,256,2045.4,97,77174,1,1.1,0,99,88,141.0,70,1860,345,2187.6,188,77570
0,0.0,0,0,355,2044.8,97,77174,1,1.1,0,99,79,141.0,70,1860,435,2187.0,188,77570
0,0.0,0,0,310,2044.2,97,77174,1,1.1,0,99,93,141.0,70,1860,404,2186.4,188,77570
0,0.0,0,0,472,2043.7,97,77174,1,1.1,0,99,88,141.0,70,1860,561,2185.8,188,77570
0,0.0,0,0,652,2043.2,97,77174,1,1.1,0,99,94,141.0,70,1860,747,2185.3,188,77570
0,0.0,0,0,489,2042.7,97,77174,1,1.1,0,99,101,141.0,70,1860,591,2184.8,188,77570
0,0.0,0,0,250,2042.1,97,77174,1,1.1,0,99,106,140.9,70,1860,357,2184.2,188,77570
0,0.0,0,0,337,2041.5,97,77174,1,1.1,0,99,100,140.9,70,1860,438,2183.6,188,77570
0,0.0,0,0,310,2040.9,97,77174,1,1.1,0,99,93,140.9,70,1860,404,2183.0,188,77570
0,0.0,0,0,264,2040.3,97,77174,1,1.1,0,99,92,140.9,70,1860,357,2182.4,188,77570
0,0.0,0,0,1174,2040.0,97,77174,0,1.1,0,99,108,140.9,70,1860,1282,2182.1,188,77570
0,0.0,0,0,4182,2040.8,97,77174,0,1.1,0,99,159,140.9,70,1860,4341,2182.8,188,77570
0,0.0,0,0,2167,2040.8,97,77174,1,1.1,0,99,189,140.9,70,1860,2357,2182.8,188,77570
0,0.0,0,0,3173,2041.2,97,77174,0,1.1,0,99,367,141.0,70,1860,3540,2183.3,188,77570
0,0.0,0,0,458,2040.6,97,77174,1,1.1,0,99,128,141.0,70,1860,587,2182.8,188,77570
0,0.0,0,0,426,2040.1,97,77174,0,1.1,0,99,88,141.0,70,1860,514,2182.2,188,77570
0,0.0,0,0,493,2039.6,97,77174,1,1.1,0,99,101,140.9,70,1860,595,2181.7,188,77570
0,0.0,0,0,380,2039.0,97,77174,1,1.1,0,99,85,140.9,70,1860,466,2181.1,188,77570
0,0.0,0,0,361,2038.5,97,77174,0,1.1,0,99,93,140.9,70,1860,454,2180.5,188,77570
0,0.0,0,0,297,2037.9,97,77174,1,1.1,0,99,92,140.9,70,1860,390,2179.9,188,77570
0,0.0,0,0,336,2037.3,97,77174,1,1.1,0,99,115,140.9,70,1860,452,2179.3,188,77570
0,0.0,0,0,438,2036.8,97,77174,0,1.1,0,99,108,140.9,70,1860,546,2178.8,188,77570
0,0.0,0,0,480,2036.2,97,77174,1,1.1,0,99,92,140.9,70,1860,573,2178.2,188,77570
0,0.0,0,0,375,2035.7,97,77174,1,1.1,0,99,87,140.8,70,1860,463,2177.7,188,77570
0,0.0,0,0,183,2035.1,97,77174,1,1.1,0,99,92,140.8,70,1860,276,2177.0,188,77570
0,0.0,0,0,441,2034.5,97,77174,1,1.1,0,99,99,140.8,70,1860,541,2176.5,188,77570
0,0.0,0,0,250,2033.9,97,77174,1,1.1,0,99,92,140.8,70,1860,343,2175.9,188,77570
0,0.0,0,0,233,2033.3,97,77174,1,1.1,0,99,95,140.8,70,1860,329,2175.2,188,77570
0,0.0,0,0,399,2032.8,97,77174,1,1.1,0,99,93,140.8,70,1860,493,2174.7,188,77570
0,0.0,0,0,320,2032.2,97,77174,1,1.1,0,99,85,140.7,70,1860,406,2174.1,188,77570
0,0.0,0,0,259,2031.6,97,77174,0,1.1,0,99,101,140.7,70,1860,360,2173.5,188,77570
0,0.0,0,0,220,2031.0,97,77174,1,1.1,0,99,90,140.7,70,1860,311,2172.9,188,77570
0,0.0,0,0,305,2030.4,97,77174,1,1.1,0,99,95,140.7,70,1860,401,2172.3,188,77570
0,0.0,0,0,170,2029.8,97,77174,1,1.1,0,99,93,140.7,70,1860,264,2171.6,188,77570
0,0.0,0,0,533,2029.3,97,77174,1,1.1,0,99,95,140.7,70,1860,629,2171.1,188,77570
0,0.0,0,0,626,2028.8,97,77174,1,1.1,0,99,96,140.7,70,1860,723,2170.6,188,77570
0,0.0,0,0,583,2028.3,97,77174,1,1.1,0,99,91,140.6,70,1860,675,2170.1,188,77570
0,0.0,0,0,484,2027.8,97,77174,1,1.1,0,99,91,140.6,70,1860,576,2169.6,188,77570
0,0.0,0,0,570,2027.3,97,77174,1,1.1,0,99,95,140.6,70,1860,666,2169.1,188,77570
0,0.0,0,0,331,2026.8,97,77174,1,1.1,0,99,93,140.6,70,1860,425,2168.5,188,77570
0,0.0,0,0,837,2026.4,97,77174,1,1.1,0,99,109,140.6,70,1860,947,2168.1,188,77570
0,0.0,0,0,720,2025.9,97,77174,3,1.1,0,99,92,140.6,70,1860,815,2167.6,188,77570
0,0.0,0,0,592,2025.5,97,77174,1,1.1,0,99,92,140.5,70,1860,685,2167.1,188,77570
0,0.0,0,0,1122,2025.2,97,77174,1,1.1,0,99,80,140.5,70,1860,1203,2166.8,188,77570
0,0.0,0,0,347,2024.6,97,77174,1,1.1,0,99,87,140.5,70,1860,435,2166.2,188,77570
0,0.0,0,0,647,2024.1,97,77174,1,1.1,0,99,89,140.5,70,1860,737,2165.8,188,77570
0,0.0,0,0,365,2023.6,97,77174,1,1.1,0,99,96,140.5,70,1860,462,2165.2,188,77570
0,0.0,0,0,562,2023.1,97,77174,1,1.1,0,99,118,140.5,70,1860,681,2164.7,188,77570
0,0.0,0,0,407,2022.6,97,77174,1,1.1,0,99,90,140.5,70,1860,498,2164.2,188,77570
0,0.0,0,0,532,2022.1,97,77174,1,1.1,0,99,93,140.4,70,1860,626,2163.6,188,77570
0,0.0,0,0,359,2021.5,97,77174,0,1.1,0,99,91,140.4,70,1860,450,2163.1,188,77570
0,0.0,0,0,457,2021.0,97,77174,1,1.1,0,99,108,140.4,70,1860,566,2162.5,188,77570
0,0.0,0,0,423,2020.5,97,77174,1,1.1,0,99,86,140.4,70,1860,510,2162.0,188,77570
0,0.0,0,0,619,2020.0,97,77174,1,1.1,0,99,98,140.4,70,1860,718,2161.5,188,77570
0,0.0,0,0,577,2019.5,97,77174,1,1.1,0,99,93,140.4,70,1860,671,2161.0,188,77570
0,0.0,0,0,549,2019.0,97,77174,1,1.1,0,99,93,140.3,70,1860,643,2160.5,188,77570
0,0.0,0,0,298,2018.4,97,77174,1,1.1,0,99,90,140.3,70,1860,389,2159.9,188,77570
0,0.0,0,0,330,2017.9,97,77174,1,1.1,0,99,109,140.3,70,1860,440,2159.3,188,77570
0,0.0,0,0,321,2017.3,97,77174,2,1.1,0,99,85,140.3,70,1860,408,2158.8,188,77570
0,0.0,0,0,427,2016.8,97,77174,1,1.1,0,99,103,140.3,70,1860,531,2158.2,188,77570
0,0.0,0,0,279,2016.2,97,77174,1,1.1,0,99,98,140.3,70,1860,378,2157.6,188,77570
0,0.0,0,0,669,2015.8,97,77174,1,1.1,0,99,111,140.3,70,1860,781,2157.2,188,77570
0,0.0,0,0,284,2015.2,97,77174,1,1.1,0,99,89,140.2,70,1860,374,2156.6,188,77570
0,0.0,0,0,501,2014.7,97,77174,0,1.1,0,99,98,140.2,70,1860,599,2156.1,188,77570
0,0.0,0,0,479,2014.2,97,77174,1,1.1,0,99,131,140.2,70,1860,611,2155.6,188,77570
0,0.0,0,0,199,2013.6,97,77174,0,1.1,0,99,129,140.2,70,1860,328,2155.0,188,77570
0,0.0,0,0,173,2013.0,97,77174,2,1.1,0,99,91,140.2,70,1860,266,2154.3,188,77570
0,0.0,0,0,3626,2013.5,97,77174,1,1.1,0,99,94,140.2,70,1860,3721,2154.8,188,77570
0,0.0,0,0,2606,2013.7,97,77174,1,1.1,0,99,157,140.2,70,1860,2764,2155.0,188,77570
0,0.0,0,0,4612,2014.6,97,77174,0,1.1,0,99,219,140.2,70,1860,4831,2155.9,188,77570
0,0.0,0,0,1618,2014.4,97,77174,1,1.1,0,99,227,140.3,70,1860,1846,2155.8,188,77570
0,0.0,0,0,1077,2014.1,97,77174,1,1.1,0,99,97,140.2,70,1860,1175,2155.5,188,77570
0,0.0,0,0,629,2013.7,97,77174,1,1.1,0,99,91,140.2,70,1860,721,2155.0,188,77570
0,0.0,0,0,383,2013.1,97,77174,1,1.1,0,99,106,140.2,70,1860,490,2154.5,188,77570
0,0.0,0,0,439,2012.6,97,77174,1,1.1,0,99,120,140.2,70,1860,560,2154.0,188,77570
0,0.0,0,0,364,2012.1,97,77174,1,1.1,0,99,102,140.2,70,1860,467,2153.4,188,77570
0,0.0,0,0,248,2011.5,97,77174,1,1.1,0,99,109,140.2,70,1860,358,2152.8,188,77570
0,0.0,0,0,387,2010.9,97,77174,1,1.1,0,99,100,140.2,70,1860,488,2152.3,188,77570
0,0.0,0,0,362,2010.4,97,77174,7,1.1,0,99,105,140.2,70,1860,474,2151.7,188,77570
0,0.0,0,0,461,2009.9,97,77174,1,1.1,0,99,104,140.1,70,1860,566,2151.2,188,77570
0,0.0,0,0,139,2009.3,97,77174,1,1.1,0,99,97,140.1,70,1860,237,2150.6,188,77570
0,0.0,0,0,491,2008.8,97,77174,0,1.1,0,99,108,140.1,70,1860,599,2150.0,188,77570
0,0.0,0,0,317,2008.2,97,77174,1,1.1,0,99,91,140.1,70,1860,409,2149.5,188,77570
0,0.0,0,0,325,2007.7,97,77174,1,1.1,0,99,109,140.1,70,1860,435,2148.9,188,77570
0,0.0,0,0,302,2007.1,97,77174,1,1.1,0,99,101,140.1,70,1860,404,2148.3,188,77570
0,0.0,0,0,379,2006.6,97,77174,1,1.1,0,99,119,140.1,70,1860,499,2147.8,188,77570
0,0.0,0,0,715,2006.1,97,77174,1,1.1,0,99,125,140.1,70,1860,841,2147.4,188,77570
0,0.0,0,0,578,2005.7,97,77174,0,1.1,0,99,98,140.1,70,1860,676,2146.9,188,77570
0,0.0,0,0,388,2005.1,97,77174,1,1.1,0,99,84,140.0,70,1860,473,2146.3,188,77570
0,0.0,0,0,323,2004.6,97,77174,1,1.1,0,99,95,140.0,70,1860,419,2145.8,188,77570
0,0.0,0,0,472,2004.1,97,77174,1,1.1,0,99,95,140.0,70,1860,568,2145.2,188,77570
0,0.0,0,0,553,2003.6,97,77174,1,1.1,0,99,90,140.0,70,1860,644,2144.7,188,77570
0,0.0,0,0,466,2003.1,97,77174,1,1.1,0,99,109,140.0,70,1860,576,2144.2,188,77570
0,0.0,0,0,349,2002.6,97,77174,1,1.1,0,99,103,140.0,70,1860,453,2143.7,188,77570
0,0.0,0,0,733,2002.1,97,77174,0,1.1,0,99,95,140.0,70,1860,828,2143.2,188,77570
0,0.0,0,0,358,2001.6,97,77174,0,1.1,0,99,177,140.0,70,1860,535,2142.7,188,77570
0,0.0,0,0,578,2001.1,97,77174,1,1.1,0,99,99,140.0,70,1860,678,2142.2,188,77570
0,0.0,0,0,413,2000.6,97,77174,0,1.1,0,99,93,139.9,70,1860,506,2141.7,188,77570
0,0.0,0,0,452,2000.1,97,77174,1,1.1,0,99,93,139.9,70,1860,546,2141.2,188,77570
0,0.0,0,0,242,1999.5,97,77174,1,1.1,0,99,99,139.9,70,1860,342,2140.6,188,77570
